node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:0050790	GO:0065009	functional_pathway	functional_pathway	regulation of catalytic activity	regulation of molecular function
GO:0007191	GO:0007189	functional_pathway	functional_pathway	adenylate cyclase-activating dopamine receptor signaling pathway	adenylate cyclase-activating G-protein coupled receptor signaling pathway
GO:0007191	GO:0007212	functional_pathway	functional_pathway	adenylate cyclase-activating dopamine receptor signaling pathway	dopamine receptor signaling pathway
GO:0007212	GO:0007186	functional_pathway	functional_pathway	dopamine receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007193	GO:0007188	functional_pathway	functional_pathway	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	adenylate cyclase-modulating G-protein coupled receptor signaling pathway
GO:0007195	GO:0007193	functional_pathway	functional_pathway	adenylate cyclase-inhibiting dopamine receptor signaling pathway	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway
GO:0007195	GO:0007212	functional_pathway	functional_pathway	adenylate cyclase-inhibiting dopamine receptor signaling pathway	dopamine receptor signaling pathway
GO:0007196	GO:0007193	functional_pathway	functional_pathway	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway
GO:0007196	GO:0007216	functional_pathway	functional_pathway	adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway	G-protein coupled glutamate receptor signaling pathway
GO:0007216	GO:0007215	functional_pathway	functional_pathway	G-protein coupled glutamate receptor signaling pathway	glutamate receptor signaling pathway
GO:0007216	GO:0007186	functional_pathway	functional_pathway	G-protein coupled glutamate receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007198	GO:0098664	functional_pathway	functional_pathway	adenylate cyclase-inhibiting serotonin receptor signaling pathway	G-protein coupled serotonin receptor signaling pathway
GO:0007198	GO:0007193	functional_pathway	functional_pathway	adenylate cyclase-inhibiting serotonin receptor signaling pathway	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway
GO:0098664	GO:0007210	functional_pathway	functional_pathway	G-protein coupled serotonin receptor signaling pathway	serotonin receptor signaling pathway
GO:0098664	GO:0007186	functional_pathway	functional_pathway	G-protein coupled serotonin receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007200	GO:0007186	functional_pathway	functional_pathway	phospholipase C-activating G-protein coupled receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007202	GO:0010863	functional_pathway	functional_pathway	activation of phospholipase C activity	positive regulation of phospholipase C activity
GO:0010863	GO:0010518	functional_pathway	functional_pathway	positive regulation of phospholipase C activity	positive regulation of phospholipase activity
GO:0010863	GO:1900274	functional_pathway	functional_pathway	positive regulation of phospholipase C activity	regulation of phospholipase C activity
GO:0007204	GO:0051480	functional_pathway	functional_pathway	positive regulation of cytosolic calcium ion concentration	regulation of cytosolic calcium ion concentration
GO:0051480	GO:0006874	functional_pathway	functional_pathway	regulation of cytosolic calcium ion concentration	cellular calcium ion homeostasis
GO:0007205	GO:0007186	functional_pathway	functional_pathway	protein kinase C-activating G-protein coupled receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007210	GO:0007165	functional_pathway	functional_pathway	serotonin receptor signaling pathway	signal transduction
GO:0007213	GO:0095500	functional_pathway	functional_pathway	G-protein coupled acetylcholine receptor signaling pathway	acetylcholine receptor signaling pathway
GO:0007213	GO:0007186	functional_pathway	functional_pathway	G-protein coupled acetylcholine receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0095500	GO:1903831	functional_pathway	functional_pathway	acetylcholine receptor signaling pathway	signal transduction involved in cellular response to ammonium ion
GO:0007214	GO:0007186	functional_pathway	functional_pathway	gamma-aminobutyric acid signaling pathway	G-protein coupled receptor signaling pathway
GO:0007215	GO:0007166	functional_pathway	functional_pathway	glutamate receptor signaling pathway	cell surface receptor signaling pathway
GO:0007217	GO:0007186	functional_pathway	functional_pathway	tachykinin receptor signaling pathway	G-protein coupled receptor signaling pathway
GO:0007218	GO:0007186	functional_pathway	functional_pathway	neuropeptide signaling pathway	G-protein coupled receptor signaling pathway
GO:0007219	GO:0007166	functional_pathway	functional_pathway	Notch signaling pathway	cell surface receptor signaling pathway
GO:0007220	GO:0044267	functional_pathway	functional_pathway	Notch receptor processing	cellular protein metabolic process
GO:0007221	GO:0007219	functional_pathway	functional_pathway	positive regulation of transcription of Notch receptor target	Notch signaling pathway
GO:0007221	GO:0045944	functional_pathway	functional_pathway	positive regulation of transcription of Notch receptor target	positive regulation of transcription by RNA polymerase II
GO:0045944	GO:0006366	functional_pathway	functional_pathway	positive regulation of transcription by RNA polymerase II	transcription by RNA polymerase II
GO:0045944	GO:0006357	functional_pathway	functional_pathway	positive regulation of transcription by RNA polymerase II	regulation of transcription by RNA polymerase II
GO:0045944	GO:0045893	functional_pathway	functional_pathway	positive regulation of transcription by RNA polymerase II	positive regulation of transcription, DNA-templated
GO:0007223	GO:0035567	functional_pathway	functional_pathway	Wnt signaling pathway, calcium modulating pathway	non-canonical Wnt signaling pathway
GO:0035567	GO:0016055	functional_pathway	functional_pathway	non-canonical Wnt signaling pathway	Wnt signaling pathway
GO:0007224	GO:0007166	functional_pathway	functional_pathway	smoothened signaling pathway	cell surface receptor signaling pathway
GO:0007229	GO:0007166	functional_pathway	functional_pathway	integrin-mediated signaling pathway	cell surface receptor signaling pathway
GO:0007249	GO:0035556	functional_pathway	functional_pathway	I-kappaB kinase/NF-kappaB signaling	intracellular signal transduction
GO:0007250	GO:0038061	functional_pathway	functional_pathway	activation of NF-kappaB-inducing kinase activity	NIK/NF-kappaB signaling
GO:0007250	GO:1901224	functional_pathway	functional_pathway	activation of NF-kappaB-inducing kinase activity	positive regulation of NIK/NF-kappaB signaling
GO:0007250	GO:0071902	functional_pathway	functional_pathway	activation of NF-kappaB-inducing kinase activity	positive regulation of protein serine/threonine kinase activity
GO:0007250	GO:0032147	functional_pathway	functional_pathway	activation of NF-kappaB-inducing kinase activity	activation of protein kinase activity
GO:0038061	GO:0035556	functional_pathway	functional_pathway	NIK/NF-kappaB signaling	intracellular signal transduction
GO:1901224	GO:0038061	functional_pathway	functional_pathway	positive regulation of NIK/NF-kappaB signaling	NIK/NF-kappaB signaling
GO:1901224	GO:1902533	functional_pathway	functional_pathway	positive regulation of NIK/NF-kappaB signaling	positive regulation of intracellular signal transduction
GO:1901224	GO:1901222	functional_pathway	functional_pathway	positive regulation of NIK/NF-kappaB signaling	regulation of NIK/NF-kappaB signaling
GO:0071902	GO:0071900	functional_pathway	functional_pathway	positive regulation of protein serine/threonine kinase activity	regulation of protein serine/threonine kinase activity
GO:0071902	GO:0045860	functional_pathway	functional_pathway	positive regulation of protein serine/threonine kinase activity	positive regulation of protein kinase activity
GO:0007252	GO:0007249	functional_pathway	functional_pathway	I-kappaB phosphorylation	I-kappaB kinase/NF-kappaB signaling
GO:0007252	GO:0006468	functional_pathway	functional_pathway	I-kappaB phosphorylation	protein phosphorylation
GO:0007253	GO:0043124	functional_pathway	functional_pathway	cytoplasmic sequestering of NF-kappaB	negative regulation of I-kappaB kinase/NF-kappaB signaling
GO:0007253	GO:0042994	functional_pathway	functional_pathway	cytoplasmic sequestering of NF-kappaB	cytoplasmic sequestering of transcription factor
GO:0007253	GO:0042347	functional_pathway	functional_pathway	cytoplasmic sequestering of NF-kappaB	negative regulation of NF-kappaB import into nucleus
GO:0043124	GO:0007249	functional_pathway	functional_pathway	negative regulation of I-kappaB kinase/NF-kappaB signaling	I-kappaB kinase/NF-kappaB signaling
GO:0043124	GO:0043122	functional_pathway	functional_pathway	negative regulation of I-kappaB kinase/NF-kappaB signaling	regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043124	GO:1902532	functional_pathway	functional_pathway	negative regulation of I-kappaB kinase/NF-kappaB signaling	negative regulation of intracellular signal transduction
GO:0042994	GO:0051220	functional_pathway	functional_pathway	cytoplasmic sequestering of transcription factor	cytoplasmic sequestering of protein
GO:0042994	GO:0042992	functional_pathway	functional_pathway	cytoplasmic sequestering of transcription factor	negative regulation of transcription factor import into nucleus
GO:0042347	GO:0090317	functional_pathway	functional_pathway	negative regulation of NF-kappaB import into nucleus	negative regulation of intracellular protein transport
GO:0042347	GO:0042345	functional_pathway	functional_pathway	negative regulation of NF-kappaB import into nucleus	regulation of NF-kappaB import into nucleus
GO:0042347	GO:0043124	functional_pathway	functional_pathway	negative regulation of NF-kappaB import into nucleus	negative regulation of I-kappaB kinase/NF-kappaB signaling
GO:0042347	GO:0042992	functional_pathway	functional_pathway	negative regulation of NF-kappaB import into nucleus	negative regulation of transcription factor import into nucleus
GO:0007254	GO:0051403	functional_pathway	functional_pathway	JNK cascade	stress-activated MAPK cascade
GO:0051403	GO:0031098	functional_pathway	functional_pathway	stress-activated MAPK cascade	stress-activated protein kinase signaling cascade
GO:0051403	GO:0000165	functional_pathway	functional_pathway	stress-activated MAPK cascade	MAPK cascade
GO:0007256	GO:0007254	functional_pathway	functional_pathway	activation of JNKK activity	JNK cascade
GO:0007256	GO:0000186	functional_pathway	functional_pathway	activation of JNKK activity	activation of MAPKK activity
GO:0007256	GO:0043507	functional_pathway	functional_pathway	activation of JNKK activity	positive regulation of JUN kinase activity
GO:0043507	GO:0046330	functional_pathway	functional_pathway	positive regulation of JUN kinase activity	positive regulation of JNK cascade
GO:0043507	GO:0043506	functional_pathway	functional_pathway	positive regulation of JUN kinase activity	regulation of JUN kinase activity
GO:0043507	GO:0043406	functional_pathway	functional_pathway	positive regulation of JUN kinase activity	positive regulation of MAP kinase activity
GO:0007257	GO:0007254	functional_pathway	functional_pathway	activation of JUN kinase activity	JNK cascade
GO:0007257	GO:0000187	functional_pathway	functional_pathway	activation of JUN kinase activity	activation of MAPK activity
GO:0007257	GO:0043507	functional_pathway	functional_pathway	activation of JUN kinase activity	positive regulation of JUN kinase activity
GO:0007258	GO:0007254	functional_pathway	functional_pathway	JUN phosphorylation	JNK cascade
GO:0007258	GO:0006468	functional_pathway	functional_pathway	JUN phosphorylation	protein phosphorylation
GO:0007259	GO:0097696	functional_pathway	functional_pathway	JAK-STAT cascade	STAT cascade
GO:0097696	GO:0035556	functional_pathway	functional_pathway	STAT cascade	intracellular signal transduction
GO:0007260	GO:0007259	functional_pathway	functional_pathway	tyrosine phosphorylation of STAT protein	JAK-STAT cascade
GO:0007260	GO:0018108	functional_pathway	functional_pathway	tyrosine phosphorylation of STAT protein	peptidyl-tyrosine phosphorylation
GO:0018108	GO:0018212	functional_pathway	functional_pathway	peptidyl-tyrosine phosphorylation	peptidyl-tyrosine modification
GO:0018108	GO:0006468	functional_pathway	functional_pathway	peptidyl-tyrosine phosphorylation	protein phosphorylation
GO:0007263	GO:0019932	functional_pathway	functional_pathway	nitric oxide mediated signal transduction	second-messenger-mediated signaling
GO:0019932	GO:0035556	functional_pathway	functional_pathway	second-messenger-mediated signaling	intracellular signal transduction
GO:0007264	GO:0035556	functional_pathway	functional_pathway	small GTPase mediated signal transduction	intracellular signal transduction
GO:0007265	GO:0007264	functional_pathway	functional_pathway	Ras protein signal transduction	small GTPase mediated signal transduction
GO:0007266	GO:0007265	functional_pathway	functional_pathway	Rho protein signal transduction	Ras protein signal transduction
GO:0098916	GO:0099537	functional_pathway	functional_pathway	anterograde trans-synaptic signaling	trans-synaptic signaling
GO:0007271	GO:0007268	functional_pathway	functional_pathway	synaptic transmission, cholinergic	chemical synaptic transmission
GO:0007272	GO:0007399	functional_pathway	functional_pathway	ensheathment of neurons	nervous system development
GO:0007272	GO:0009987	functional_pathway	functional_pathway	ensheathment of neurons	cellular process
GO:0007399	GO:0048731	functional_pathway	functional_pathway	nervous system development	system development
GO:0007274	GO:0007268	functional_pathway	functional_pathway	neuromuscular synaptic transmission	chemical synaptic transmission
GO:0007275	GO:0048856	functional_pathway	functional_pathway	multicellular organism development	anatomical structure development
GO:0007275	GO:0032501	functional_pathway	functional_pathway	multicellular organism development	multicellular organismal process
GO:0007276	GO:0019953	functional_pathway	functional_pathway	gamete generation	sexual reproduction
GO:0007276	GO:0048609	functional_pathway	functional_pathway	gamete generation	multicellular organismal reproductive process
GO:0019953	GO:0000003	functional_pathway	functional_pathway	sexual reproduction	reproduction
GO:0019953	GO:0044703	functional_pathway	functional_pathway	sexual reproduction	multi-organism reproductive process
GO:0048609	GO:0022414	functional_pathway	functional_pathway	multicellular organismal reproductive process	reproductive process
GO:0007281	GO:0007276	functional_pathway	functional_pathway	germ cell development	gamete generation
GO:0007281	GO:0003006	functional_pathway	functional_pathway	germ cell development	developmental process involved in reproduction
GO:0007281	GO:0022412	functional_pathway	functional_pathway	germ cell development	cellular process involved in reproduction in multicellular organism
GO:0007281	GO:0048468	functional_pathway	functional_pathway	germ cell development	cell development
GO:0007283	GO:0048232	functional_pathway	functional_pathway	spermatogenesis	male gamete generation
GO:0048232	GO:0007276	functional_pathway	functional_pathway	male gamete generation	gamete generation
GO:0007286	GO:0007281	functional_pathway	functional_pathway	spermatid development	germ cell development
GO:0007338	GO:0009566	functional_pathway	functional_pathway	single fertilization	fertilization
GO:0009566	GO:0019953	functional_pathway	functional_pathway	fertilization	sexual reproduction
GO:0009566	GO:0022414	functional_pathway	functional_pathway	fertilization	reproductive process
GO:0007339	GO:0035036	functional_pathway	functional_pathway	binding of sperm to zona pellucida	sperm-egg recognition
GO:0035036	GO:0007338	functional_pathway	functional_pathway	sperm-egg recognition	single fertilization
GO:0035036	GO:0022414	functional_pathway	functional_pathway	sperm-egg recognition	reproductive process
GO:0035036	GO:0009988	functional_pathway	functional_pathway	sperm-egg recognition	cell-cell recognition
GO:0007342	GO:0007338	functional_pathway	functional_pathway	fusion of sperm to egg plasma membrane involved in single fertilization	single fertilization
GO:0007342	GO:0022412	functional_pathway	functional_pathway	fusion of sperm to egg plasma membrane involved in single fertilization	cellular process involved in reproduction in multicellular organism
GO:0007342	GO:0045026	functional_pathway	functional_pathway	fusion of sperm to egg plasma membrane involved in single fertilization	plasma membrane fusion
GO:0045026	GO:0061025	functional_pathway	functional_pathway	plasma membrane fusion	membrane fusion
GO:0051726	GO:0007049	functional_pathway	functional_pathway	regulation of cell cycle	cell cycle
GO:0051726	GO:0050794	functional_pathway	functional_pathway	regulation of cell cycle	regulation of cellular process
GO:0007352	GO:0009950	functional_pathway	functional_pathway	zygotic specification of dorsal/ventral axis	dorsal/ventral axis specification
GO:0007352	GO:0000578	functional_pathway	functional_pathway	zygotic specification of dorsal/ventral axis	embryonic axis specification
GO:0009950	GO:0009953	functional_pathway	functional_pathway	dorsal/ventral axis specification	dorsal/ventral pattern formation
GO:0009950	GO:0009798	functional_pathway	functional_pathway	dorsal/ventral axis specification	axis specification
GO:0007356	GO:0009952	functional_pathway	functional_pathway	thorax and anterior abdomen determination	anterior/posterior pattern specification
GO:0009952	GO:0003002	functional_pathway	functional_pathway	anterior/posterior pattern specification	regionalization
GO:0007368	GO:0009855	functional_pathway	functional_pathway	determination of left/right symmetry	determination of bilateral symmetry
GO:0009855	GO:0009799	functional_pathway	functional_pathway	determination of bilateral symmetry	specification of symmetry
GO:0007409	GO:0048667	functional_pathway	functional_pathway	axonogenesis	cell morphogenesis involved in neuron differentiation
GO:0007409	GO:0061564	functional_pathway	functional_pathway	axonogenesis	axon development
GO:0007409	GO:0048812	functional_pathway	functional_pathway	axonogenesis	neuron projection morphogenesis
GO:0048667	GO:0048666	functional_pathway	functional_pathway	cell morphogenesis involved in neuron differentiation	neuron development
GO:0048667	GO:0000904	functional_pathway	functional_pathway	cell morphogenesis involved in neuron differentiation	cell morphogenesis involved in differentiation
GO:0061564	GO:0031175	functional_pathway	functional_pathway	axon development	neuron projection development
GO:0048812	GO:0031175	functional_pathway	functional_pathway	neuron projection morphogenesis	neuron projection development
GO:0048812	GO:0120039	functional_pathway	functional_pathway	neuron projection morphogenesis	plasma membrane bounded cell projection morphogenesis
GO:0007411	GO:0007409	functional_pathway	functional_pathway	axon guidance	axonogenesis
GO:0007411	GO:0097485	functional_pathway	functional_pathway	axon guidance	neuron projection guidance
GO:0097485	GO:0048812	functional_pathway	functional_pathway	neuron projection guidance	neuron projection morphogenesis
GO:0097485	GO:0006935	functional_pathway	functional_pathway	neuron projection guidance	chemotaxis
GO:0097485	GO:0006928	functional_pathway	functional_pathway	neuron projection guidance	movement of cell or subcellular component
GO:0007416	GO:0007399	functional_pathway	functional_pathway	synapse assembly	nervous system development
GO:0007416	GO:0022607	functional_pathway	functional_pathway	synapse assembly	cellular component assembly
GO:0007416	GO:0050808	functional_pathway	functional_pathway	synapse assembly	synapse organization
GO:0050808	GO:0016043	functional_pathway	functional_pathway	synapse organization	cellular component organization
GO:0007417	GO:0007399	functional_pathway	functional_pathway	central nervous system development	nervous system development
GO:0007417	GO:0048731	functional_pathway	functional_pathway	central nervous system development	system development
GO:0007420	GO:0007417	functional_pathway	functional_pathway	brain development	central nervous system development
GO:0007420	GO:0060322	functional_pathway	functional_pathway	brain development	head development
GO:0007420	GO:0048513	functional_pathway	functional_pathway	brain development	animal organ development
GO:0060322	GO:0048856	functional_pathway	functional_pathway	head development	anatomical structure development
GO:0007422	GO:0007399	functional_pathway	functional_pathway	peripheral nervous system development	nervous system development
GO:0007422	GO:0048731	functional_pathway	functional_pathway	peripheral nervous system development	system development
GO:0007431	GO:0048732	functional_pathway	functional_pathway	salivary gland development	gland development
GO:0007494	GO:0048565	functional_pathway	functional_pathway	midgut development	digestive tract development
GO:0048565	GO:0035295	functional_pathway	functional_pathway	digestive tract development	tube development
GO:0007512	GO:0007507	functional_pathway	functional_pathway	adult heart development	heart development
GO:0007517	GO:0048513	functional_pathway	functional_pathway	muscle organ development	animal organ development
GO:0007517	GO:0061061	functional_pathway	functional_pathway	muscle organ development	muscle structure development
GO:0061061	GO:0048856	functional_pathway	functional_pathway	muscle structure development	anatomical structure development
GO:0014706	GO:0060537	functional_pathway	functional_pathway	striated muscle tissue development	muscle tissue development
GO:0007528	GO:0050808	functional_pathway	functional_pathway	neuromuscular junction development	synapse organization
GO:0007530	GO:0003006	functional_pathway	functional_pathway	sex determination	developmental process involved in reproduction
GO:0007549	GO:0040029	functional_pathway	functional_pathway	dosage compensation	regulation of gene expression, epigenetic
GO:0007565	GO:0044706	functional_pathway	functional_pathway	female pregnancy	multi-multicellular organism process
GO:0007565	GO:0044703	functional_pathway	functional_pathway	female pregnancy	multi-organism reproductive process
GO:0044706	GO:0051704	functional_pathway	functional_pathway	multi-multicellular organism process	multi-organism process
GO:0044706	GO:0032501	functional_pathway	functional_pathway	multi-multicellular organism process	multicellular organismal process
GO:0044703	GO:0022414	functional_pathway	functional_pathway	multi-organism reproductive process	reproductive process
GO:0044703	GO:0051704	functional_pathway	functional_pathway	multi-organism reproductive process	multi-organism process
GO:0007566	GO:0007275	functional_pathway	functional_pathway	embryo implantation	multicellular organism development
GO:0007566	GO:0007565	functional_pathway	functional_pathway	embryo implantation	female pregnancy
GO:0007566	GO:0022414	functional_pathway	functional_pathway	embryo implantation	reproductive process
GO:0007567	GO:0044706	functional_pathway	functional_pathway	parturition	multi-multicellular organism process
GO:0007567	GO:0044703	functional_pathway	functional_pathway	parturition	multi-organism reproductive process
GO:0007568	GO:0032502	functional_pathway	functional_pathway	aging	developmental process
GO:0007584	GO:0042221	functional_pathway	functional_pathway	response to nutrient	response to chemical
GO:0007584	GO:0031667	functional_pathway	functional_pathway	response to nutrient	response to nutrient levels
GO:0031667	GO:0009991	functional_pathway	functional_pathway	response to nutrient levels	response to extracellular stimulus
GO:0007586	GO:0032501	functional_pathway	functional_pathway	digestion	multicellular organismal process
GO:0007588	GO:0003008	functional_pathway	functional_pathway	excretion	system process
GO:0007589	GO:0050878	functional_pathway	functional_pathway	body fluid secretion	regulation of body fluid levels
GO:0007589	GO:0046903	functional_pathway	functional_pathway	body fluid secretion	secretion
GO:0007595	GO:0030879	functional_pathway	functional_pathway	lactation	mammary gland development
GO:0007595	GO:0007589	functional_pathway	functional_pathway	lactation	body fluid secretion
GO:0030879	GO:0048732	functional_pathway	functional_pathway	mammary gland development	gland development
GO:0007596	GO:0042060	functional_pathway	functional_pathway	blood coagulation	wound healing
GO:0007596	GO:0050817	functional_pathway	functional_pathway	blood coagulation	coagulation
GO:0007596	GO:0007599	functional_pathway	functional_pathway	blood coagulation	hemostasis
GO:0050817	GO:0032501	functional_pathway	functional_pathway	coagulation	multicellular organismal process
GO:0007599	GO:0050878	functional_pathway	functional_pathway	hemostasis	regulation of body fluid levels
GO:0007597	GO:0072378	functional_pathway	functional_pathway	blood coagulation, intrinsic pathway	blood coagulation, fibrin clot formation
GO:0007597	GO:0072376	functional_pathway	functional_pathway	blood coagulation, intrinsic pathway	protein activation cascade
GO:0072378	GO:0007596	functional_pathway	functional_pathway	blood coagulation, fibrin clot formation	blood coagulation
GO:0072378	GO:0072376	functional_pathway	functional_pathway	blood coagulation, fibrin clot formation	protein activation cascade
GO:0007600	GO:0050877	functional_pathway	functional_pathway	sensory perception	nervous system process
GO:0050877	GO:0003008	functional_pathway	functional_pathway	nervous system process	system process
GO:0007601	GO:0050953	functional_pathway	functional_pathway	visual perception	sensory perception of light stimulus
GO:0050953	GO:0007600	functional_pathway	functional_pathway	sensory perception of light stimulus	sensory perception
GO:0007602	GO:0009583	functional_pathway	functional_pathway	phototransduction	detection of light stimulus
GO:0007602	GO:0007165	functional_pathway	functional_pathway	phototransduction	signal transduction
GO:0009583	GO:0009581	functional_pathway	functional_pathway	detection of light stimulus	detection of external stimulus
GO:0009583	GO:0009582	functional_pathway	functional_pathway	detection of light stimulus	detection of abiotic stimulus
GO:0009583	GO:0009416	functional_pathway	functional_pathway	detection of light stimulus	response to light stimulus
GO:0007603	GO:0007602	functional_pathway	functional_pathway	phototransduction, visible light	phototransduction
GO:0007603	GO:0009584	functional_pathway	functional_pathway	phototransduction, visible light	detection of visible light
GO:0009584	GO:0009583	functional_pathway	functional_pathway	detection of visible light	detection of light stimulus
GO:0007605	GO:0050954	functional_pathway	functional_pathway	sensory perception of sound	sensory perception of mechanical stimulus
GO:0050954	GO:0007600	functional_pathway	functional_pathway	sensory perception of mechanical stimulus	sensory perception
GO:0007606	GO:0007600	functional_pathway	functional_pathway	sensory perception of chemical stimulus	sensory perception
GO:0007610	GO:0008150	functional_pathway	functional_pathway	behavior	biological_process
GO:0007611	GO:0007610	functional_pathway	functional_pathway	learning or memory	behavior
GO:0007611	GO:0050890	functional_pathway	functional_pathway	learning or memory	cognition
GO:0050890	GO:0050877	functional_pathway	functional_pathway	cognition	nervous system process
GO:0007612	GO:0007611	functional_pathway	functional_pathway	learning	learning or memory
GO:0007613	GO:0007611	functional_pathway	functional_pathway	memory	learning or memory
GO:0007614	GO:0007613	functional_pathway	functional_pathway	short-term memory	memory
GO:0007616	GO:0007613	functional_pathway	functional_pathway	long-term memory	memory
GO:0007623	GO:0048511	functional_pathway	functional_pathway	circadian rhythm	rhythmic process
GO:0048511	GO:0008150	functional_pathway	functional_pathway	rhythmic process	biological_process
GO:0007624	GO:0048511	functional_pathway	functional_pathway	ultradian rhythm	rhythmic process
GO:0007626	GO:0007610	functional_pathway	functional_pathway	locomotory behavior	behavior
GO:0007631	GO:0007610	functional_pathway	functional_pathway	feeding behavior	behavior
GO:0007632	GO:0007610	functional_pathway	functional_pathway	visual behavior	behavior
GO:0007632	GO:0032501	functional_pathway	functional_pathway	visual behavior	multicellular organismal process
GO:0007632	GO:0009416	functional_pathway	functional_pathway	visual behavior	response to light stimulus
GO:0009416	GO:0009314	functional_pathway	functional_pathway	response to light stimulus	response to radiation
GO:0007634	GO:0007632	functional_pathway	functional_pathway	optokinetic behavior	visual behavior
GO:0007638	GO:0009612	functional_pathway	functional_pathway	mechanosensory behavior	response to mechanical stimulus
GO:0007638	GO:0007610	functional_pathway	functional_pathway	mechanosensory behavior	behavior
GO:0009612	GO:0009628	functional_pathway	functional_pathway	response to mechanical stimulus	response to abiotic stimulus
GO:0009612	GO:0009605	functional_pathway	functional_pathway	response to mechanical stimulus	response to external stimulus
GO:0008015	GO:0003013	functional_pathway	functional_pathway	blood circulation	circulatory system process
GO:0060047	GO:0008015	functional_pathway	functional_pathway	heart contraction	blood circulation
GO:0060047	GO:0003015	functional_pathway	functional_pathway	heart contraction	heart process
GO:1903522	GO:0008015	functional_pathway	functional_pathway	regulation of blood circulation	blood circulation
GO:1903522	GO:0044057	functional_pathway	functional_pathway	regulation of blood circulation	regulation of system process
GO:0008045	GO:0007411	functional_pathway	functional_pathway	motor neuron axon guidance	axon guidance
GO:0008053	GO:0007005	functional_pathway	functional_pathway	mitochondrial fusion	mitochondrion organization
GO:0008053	GO:0061025	functional_pathway	functional_pathway	mitochondrial fusion	membrane fusion
GO:0008053	GO:0048284	functional_pathway	functional_pathway	mitochondrial fusion	organelle fusion
GO:0061025	GO:0061024	functional_pathway	functional_pathway	membrane fusion	membrane organization
GO:0048284	GO:0006996	functional_pathway	functional_pathway	organelle fusion	organelle organization
GO:0008064	GO:0008154	functional_pathway	functional_pathway	regulation of actin polymerization or depolymerization	actin polymerization or depolymerization
GO:0008064	GO:0030832	functional_pathway	functional_pathway	regulation of actin polymerization or depolymerization	regulation of actin filament length
GO:0008064	GO:0110053	functional_pathway	functional_pathway	regulation of actin polymerization or depolymerization	regulation of actin filament organization
GO:0008154	GO:0007015	functional_pathway	functional_pathway	actin polymerization or depolymerization	actin filament organization
GO:0030832	GO:0032535	functional_pathway	functional_pathway	regulation of actin filament length	regulation of cellular component size
GO:0030832	GO:0032956	functional_pathway	functional_pathway	regulation of actin filament length	regulation of actin cytoskeleton organization
GO:0110053	GO:0007015	functional_pathway	functional_pathway	regulation of actin filament organization	actin filament organization
GO:0110053	GO:1902903	functional_pathway	functional_pathway	regulation of actin filament organization	regulation of supramolecular fiber organization
GO:0110053	GO:0032956	functional_pathway	functional_pathway	regulation of actin filament organization	regulation of actin cytoskeleton organization
GO:0008088	GO:0010970	functional_pathway	functional_pathway	axo-dendritic transport	transport along microtubule
GO:0010970	GO:0030705	functional_pathway	functional_pathway	transport along microtubule	cytoskeleton-dependent intracellular transport
GO:0010970	GO:0099111	functional_pathway	functional_pathway	transport along microtubule	microtubule-based transport
GO:0008089	GO:0098930	functional_pathway	functional_pathway	anterograde axonal transport	axonal transport
GO:0098930	GO:0008088	functional_pathway	functional_pathway	axonal transport	axo-dendritic transport
GO:0008090	GO:0098930	functional_pathway	functional_pathway	retrograde axonal transport	axonal transport
GO:0008104	GO:0033036	functional_pathway	functional_pathway	protein localization	macromolecule localization
GO:0008156	GO:0006260	functional_pathway	functional_pathway	negative regulation of DNA replication	DNA replication
GO:0008156	GO:0051053	functional_pathway	functional_pathway	negative regulation of DNA replication	negative regulation of DNA metabolic process
GO:0008156	GO:0006275	functional_pathway	functional_pathway	negative regulation of DNA replication	regulation of DNA replication
GO:0008156	GO:2000113	functional_pathway	functional_pathway	negative regulation of DNA replication	negative regulation of cellular macromolecule biosynthetic process
GO:0051053	GO:0006259	functional_pathway	functional_pathway	negative regulation of DNA metabolic process	DNA metabolic process
GO:0051053	GO:0010605	functional_pathway	functional_pathway	negative regulation of DNA metabolic process	negative regulation of macromolecule metabolic process
GO:0051053	GO:0051052	functional_pathway	functional_pathway	negative regulation of DNA metabolic process	regulation of DNA metabolic process
GO:0051053	GO:0045934	functional_pathway	functional_pathway	negative regulation of DNA metabolic process	negative regulation of nucleobase-containing compound metabolic process
GO:2000113	GO:0034645	functional_pathway	functional_pathway	negative regulation of cellular macromolecule biosynthetic process	cellular macromolecule biosynthetic process
GO:2000113	GO:0010558	functional_pathway	functional_pathway	negative regulation of cellular macromolecule biosynthetic process	negative regulation of macromolecule biosynthetic process
